t1,t2,t3,t4,t5,t6,t7,t8,t9,pre
38,39,29,39,29,39,29,38,39,29
39,29,39,29,39,29,38,39,29,30
29,39,29,39,29,38,39,29,30,30
39,29,39,29,38,39,29,30,30,29
29,39,29,38,39,29,30,30,29,29
39,29,38,39,29,30,30,29,29,38
29,38,39,29,30,30,29,29,38,30
38,39,29,30,30,29,29,38,30,29
39,29,30,30,29,29,38,30,29,30
29,30,30,29,29,38,30,29,30,30
30,30,29,29,38,30,29,30,30,29
30,29,29,38,30,29,30,30,29,29
29,29,38,30,29,30,30,29,29,29
29,38,30,29,30,30,29,29,29,38
38,30,29,30,30,29,29,29,38,38
30,29,30,30,29,29,29,38,38,29
29,30,30,29,29,29,38,38,29,29
30,30,29,29,29,38,38,29,29,38
30,29,29,29,38,38,29,29,38,38
29,29,29,38,38,29,29,38,38,29
29,29,38,38,29,29,38,38,29,29
29,38,38,29,29,38,38,29,29,38
38,38,29,29,38,38,29,29,38,38
38,29,29,38,38,29,29,38,38,29
29,29,38,38,29,29,38,38,29,29
29,38,38,29,29,38,38,29,29,29
38,38,29,29,38,38,29,29,29,29
38,29,29,38,38,29,29,29,29,29
29,29,38,38,29,29,29,29,29,29
29,38,38,29,29,29,29,29,29,29
38,38,29,29,29,29,29,29,29,29
38,29,29,29,29,29,29,29,29,38
29,29,29,29,29,29,29,29,38,29
29,29,29,29,29,29,29,38,29,38
29,29,29,29,29,29,38,29,38,38
29,29,29,29,29,38,29,38,38,29
29,29,29,29,38,29,38,38,29,38
29,29,29,38,29,38,38,29,38,38
29,29,38,29,38,38,29,38,38,29
29,38,29,38,38,29,38,38,29,38
38,29,38,38,29,38,38,29,38,29
29,38,38,29,38,38,29,38,29,38
38,38,29,38,38,29,38,29,38,29
38,29,38,38,29,38,29,38,29,29
29,38,38,29,38,29,38,29,29,29
38,38,29,38,29,38,29,29,29,37
38,29,38,29,38,29,29,29,37,29
29,38,29,38,29,29,29,37,29,38
38,29,38,29,29,29,37,29,38,29
29,38,29,29,29,37,29,38,29,29
38,29,29,29,37,29,38,29,29,37
29,29,29,37,29,38,29,29,37,37
29,29,37,29,38,29,29,37,37,29
29,37,29,38,29,29,37,37,29,29
37,29,38,29,29,37,37,29,29,29
29,38,29,29,37,37,29,29,29,29
38,29,29,37,37,29,29,29,29,29
29,29,37,37,29,29,29,29,29,29
29,37,37,29,29,29,29,29,29,29
37,37,29,29,29,29,29,29,29,29
37,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,30
29,29,29,29,29,29,29,29,30,30
29,29,29,29,29,29,29,30,30,37
29,29,29,29,29,29,30,30,37,37
29,29,29,29,29,30,30,37,37,29
29,29,29,29,30,30,37,37,29,29
29,29,29,30,30,37,37,29,29,37
29,29,30,30,37,37,29,29,37,37
29,30,30,37,37,29,29,37,37,29
30,30,37,37,29,29,37,37,29,29
30,37,37,29,29,37,37,29,29,37
37,37,29,29,37,37,29,29,37,37
37,29,29,37,37,29,29,37,37,37
29,29,37,37,29,29,37,37,37,37
29,37,37,29,29,37,37,37,37,29
37,37,29,29,37,37,37,37,29,29
37,29,29,37,37,37,37,29,29,29
29,29,37,37,37,37,29,29,29,29
29,37,37,37,37,29,29,29,29,36
37,37,37,37,29,29,29,29,36,36
37,37,37,29,29,29,29,36,36,29
37,37,29,29,29,29,36,36,29,29
37,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,37
36,36,29,29,36,36,29,29,37,37
36,29,29,36,36,29,29,37,37,37
29,29,36,36,29,29,37,37,37,37
29,36,36,29,29,37,37,37,37,29
36,36,29,29,37,37,37,37,29,29
36,29,29,37,37,37,37,29,29,29
29,29,37,37,37,37,29,29,29,29
29,37,37,37,37,29,29,29,29,36
37,37,37,37,29,29,29,29,36,36
37,37,37,29,29,29,29,36,36,29
37,37,29,29,29,29,36,36,29,29
37,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,30
36,36,29,29,36,36,29,29,30,30
36,29,29,36,36,29,29,30,30,36
29,29,36,36,29,29,30,30,36,36
29,36,36,29,29,30,30,36,36,29
36,36,29,29,30,30,36,36,29,29
36,29,29,30,30,36,36,29,29,36
29,29,30,30,36,36,29,29,36,36
29,30,30,36,36,29,29,36,36,29
30,30,36,36,29,29,36,36,29,29
30,36,36,29,29,36,36,29,29,30
36,36,29,29,36,36,29,29,30,30
36,29,29,36,36,29,29,30,30,36
29,29,36,36,29,29,30,30,36,36
29,36,36,29,29,30,30,36,36,29
36,36,29,29,30,30,36,36,29,29
36,29,29,30,30,36,36,29,29,29
29,29,30,30,36,36,29,29,29,29
29,30,30,36,36,29,29,29,29,36
30,30,36,36,29,29,29,29,36,36
30,36,36,29,29,29,29,36,36,29
36,36,29,29,29,29,36,36,29,29
36,29,29,29,29,36,36,29,29,30
29,29,29,29,36,36,29,29,30,30
29,29,29,36,36,29,29,30,30,29
29,29,36,36,29,29,30,30,29,29
29,36,36,29,29,30,30,29,29,35
36,36,29,29,30,30,29,29,35,35
36,29,29,30,30,29,29,35,35,29
29,29,30,30,29,29,35,35,29,29
29,30,30,29,29,35,35,29,29,29
30,30,29,29,35,35,29,29,29,29
30,29,29,35,35,29,29,29,29,29
29,29,35,35,29,29,29,29,29,29
29,35,35,29,29,29,29,29,29,36
35,35,29,29,29,29,29,29,36,36
35,29,29,29,29,29,29,36,36,36
29,29,29,29,29,29,36,36,36,36
29,29,29,29,29,36,36,36,36,29
29,29,29,29,36,36,36,36,29,29
29,29,29,36,36,36,36,29,29,29
29,29,36,36,36,36,29,29,29,29
29,36,36,36,36,29,29,29,29,36
36,36,36,36,29,29,29,29,36,36
36,36,36,29,29,29,29,36,36,29
36,36,29,29,29,29,36,36,29,29
36,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,35
36,36,29,29,36,36,29,29,35,35
36,29,29,36,36,29,29,35,35,29
29,29,36,36,29,29,35,35,29,29
29,36,36,29,29,35,35,29,29,36
36,36,29,29,35,35,29,29,36,36
36,29,29,35,35,29,29,36,36,29
29,29,35,35,29,29,36,36,29,29
29,35,35,29,29,36,36,29,29,29
35,35,29,29,36,36,29,29,29,29
35,29,29,36,36,29,29,29,29,36
29,29,36,36,29,29,29,29,36,36
29,36,36,29,29,29,29,36,36,29
36,36,29,29,29,29,36,36,29,29
36,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,35
36,36,29,29,36,36,29,29,35,35
36,29,29,36,36,29,29,35,35,29
29,29,36,36,29,29,35,35,29,29
29,36,36,29,29,35,35,29,29,35
36,36,29,29,35,35,29,29,35,35
36,29,29,35,35,29,29,35,35,35
29,29,35,35,29,29,35,35,35,35
29,35,35,29,29,35,35,35,35,29
35,35,29,29,35,35,35,35,29,29
35,29,29,35,35,35,35,29,29,35
29,29,35,35,35,35,29,29,35,35
29,35,35,35,35,29,29,35,35,35
35,35,35,35,29,29,35,35,35,35
35,35,35,29,29,35,35,35,35,29
35,35,29,29,35,35,35,35,29,29
35,29,29,35,35,35,35,29,29,36
29,29,35,35,35,35,29,29,36,36
29,35,35,35,35,29,29,36,36,29
35,35,35,35,29,29,36,36,29,29
35,35,35,29,29,36,36,29,29,35
35,35,29,29,36,36,29,29,35,35
35,29,29,36,36,29,29,35,35,29
29,29,36,36,29,29,35,35,29,29
29,36,36,29,29,35,35,29,29,35
36,36,29,29,35,35,29,29,35,35
36,29,29,35,35,29,29,35,35,35
29,29,35,35,29,29,35,35,35,35
29,35,35,29,29,35,35,35,35,29
35,35,29,29,35,35,35,35,29,29
35,29,29,35,35,35,35,29,29,35
29,29,35,35,35,35,29,29,35,35
29,35,35,35,35,29,29,35,35,35
35,35,35,35,29,29,35,35,35,35
35,35,35,29,29,35,35,35,35,29
35,35,29,29,35,35,35,35,29,29
35,29,29,35,35,35,35,29,29,35
29,29,35,35,35,35,29,29,35,35
29,35,35,35,35,29,29,35,35,29
35,35,35,35,29,29,35,35,29,29
35,35,35,29,29,35,35,29,29,34
35,35,29,29,35,35,29,29,34,34
35,29,29,35,35,29,29,34,34,29
29,29,35,35,29,29,34,34,29,29
29,35,35,29,29,34,34,29,29,35
35,35,29,29,34,34,29,29,35,35
35,29,29,34,34,29,29,35,35,29
29,29,34,34,29,29,35,35,29,29
29,34,34,29,29,35,35,29,29,35
34,34,29,29,35,35,29,29,35,35
34,29,29,35,35,29,29,35,35,29
29,29,35,35,29,29,35,35,29,29
29,35,35,29,29,35,35,29,29,29
35,35,29,29,35,35,29,29,29,29
35,29,29,35,35,29,29,29,29,35
29,29,35,35,29,29,29,29,35,35
29,35,35,29,29,29,29,35,35,29
35,35,29,29,29,29,35,35,29,29
35,29,29,29,29,35,35,29,29,29
29,29,29,29,35,35,29,29,29,29
29,29,29,35,35,29,29,29,29,35
29,29,35,35,29,29,29,29,35,35
29,35,35,29,29,29,29,35,35,29
35,35,29,29,29,29,35,35,29,29
35,29,29,29,29,35,35,29,29,29
29,29,29,29,35,35,29,29,29,29
29,29,29,35,35,29,29,29,29,29
29,29,35,35,29,29,29,29,29,29
29,35,35,29,29,29,29,29,29,30
35,35,29,29,29,29,29,29,30,30
35,29,29,29,29,29,29,30,30,35
29,29,29,29,29,29,30,30,35,35
29,29,29,29,29,30,30,35,35,30
29,29,29,29,30,30,35,35,30,30
29,29,29,30,30,35,35,30,30,35
29,29,30,30,35,35,30,30,35,35
29,30,30,35,35,30,30,35,35,29
30,30,35,35,30,30,35,35,29,29
30,35,35,30,30,35,35,29,29,35
35,35,30,30,35,35,29,29,35,35
35,30,30,35,35,29,29,35,35,29
30,30,35,35,29,29,35,35,29,29
30,35,35,29,29,35,35,29,29,36
35,35,29,29,35,35,29,29,36,36
35,29,29,35,35,29,29,36,36,29
29,29,35,35,29,29,36,36,29,29
29,35,35,29,29,36,36,29,29,35
35,35,29,29,36,36,29,29,35,35
35,29,29,36,36,29,29,35,35,29
29,29,36,36,29,29,35,35,29,29
29,36,36,29,29,35,35,29,29,35
36,36,29,29,35,35,29,29,35,35
36,29,29,35,35,29,29,35,35,29
29,29,35,35,29,29,35,35,29,29
29,35,35,29,29,35,35,29,29,29
35,35,29,29,35,35,29,29,29,29
35,29,29,35,35,29,29,29,29,35
29,29,35,35,29,29,29,29,35,35
29,35,35,29,29,29,29,35,35,29
35,35,29,29,29,29,35,35,29,29
35,29,29,29,29,35,35,29,29,35
29,29,29,29,35,35,29,29,35,35
29,29,29,35,35,29,29,35,35,29
29,29,35,35,29,29,35,35,29,29
29,35,35,29,29,35,35,29,29,35
35,35,29,29,35,35,29,29,35,35
35,29,29,35,35,29,29,35,35,29
29,29,35,35,29,29,35,35,29,29
29,35,35,29,29,35,35,29,29,36
35,35,29,29,35,35,29,29,36,36
35,29,29,35,35,29,29,36,36,29
29,29,35,35,29,29,36,36,29,29
29,35,35,29,29,36,36,29,29,29
35,35,29,29,36,36,29,29,29,29
35,29,29,36,36,29,29,29,29,30
29,29,36,36,29,29,29,29,30,30
29,36,36,29,29,29,29,30,30,29
36,36,29,29,29,29,30,30,29,29
36,29,29,29,29,30,30,29,29,30
29,29,29,29,30,30,29,29,30,30
29,29,29,30,30,29,29,30,30,29
29,29,30,30,29,29,30,30,29,29
29,30,30,29,29,30,30,29,29,30
30,30,29,29,30,30,29,29,30,30
30,29,29,30,30,29,29,30,30,30
29,29,30,30,29,29,30,30,30,30
29,30,30,29,29,30,30,30,30,29
30,30,29,29,30,30,30,30,29,29
30,29,29,30,30,30,30,29,29,29
29,29,30,30,30,30,29,29,29,29
29,30,30,30,30,29,29,29,29,30
30,30,30,30,29,29,29,29,30,30
30,30,30,29,29,29,29,30,30,36
30,30,29,29,29,29,30,30,36,36
30,29,29,29,29,30,30,36,36,29
29,29,29,29,30,30,36,36,29,29
29,29,29,30,30,36,36,29,29,29
29,29,30,30,36,36,29,29,29,29
29,30,30,36,36,29,29,29,29,36
30,30,36,36,29,29,29,29,36,36
30,36,36,29,29,29,29,36,36,29
36,36,29,29,29,29,36,36,29,29
36,29,29,29,29,36,36,29,29,29
29,29,29,29,36,36,29,29,29,29
29,29,29,36,36,29,29,29,29,29
29,29,36,36,29,29,29,29,29,29
29,36,36,29,29,29,29,29,29,29
36,36,29,29,29,29,29,29,29,29
36,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,36
29,29,29,29,29,29,29,29,36,36
29,29,29,29,29,29,29,36,36,29
29,29,29,29,29,29,36,36,29,29
29,29,29,29,29,36,36,29,29,29
29,29,29,29,36,36,29,29,29,29
29,29,29,36,36,29,29,29,29,36
29,29,36,36,29,29,29,29,36,36
29,36,36,29,29,29,29,36,36,29
36,36,29,29,29,29,36,36,29,29
36,29,29,29,29,36,36,29,29,29
29,29,29,29,36,36,29,29,29,29
29,29,29,36,36,29,29,29,29,36
29,29,36,36,29,29,29,29,36,36
29,36,36,29,29,29,29,36,36,29
36,36,29,29,29,29,36,36,29,29
36,29,29,29,29,36,36,29,29,29
29,29,29,29,36,36,29,29,29,29
29,29,29,36,36,29,29,29,29,29
29,29,36,36,29,29,29,29,29,29
29,36,36,29,29,29,29,29,29,29
36,36,29,29,29,29,29,29,29,29
36,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,36
29,29,29,29,29,29,29,29,36,36
29,29,29,29,29,29,29,36,36,29
29,29,29,29,29,29,36,36,29,29
29,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,29
36,36,29,29,36,36,29,29,29,29
36,29,29,36,36,29,29,29,29,29
29,29,36,36,29,29,29,29,29,29
29,36,36,29,29,29,29,29,29,29
36,36,29,29,29,29,29,29,29,29
36,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,36
29,29,29,29,29,29,29,29,36,36
29,29,29,29,29,29,29,36,36,29
29,29,29,29,29,29,36,36,29,29
29,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,29
36,36,29,29,36,36,29,29,29,29
36,29,29,36,36,29,29,29,29,29
29,29,36,36,29,29,29,29,29,29
29,36,36,29,29,29,29,29,29,36
36,36,29,29,29,29,29,29,36,36
36,29,29,29,29,29,29,36,36,29
29,29,29,29,29,29,36,36,29,29
29,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,35
29,29,36,36,29,29,36,36,35,35
29,36,36,29,29,36,36,35,35,36
36,36,29,29,36,36,35,35,36,36
36,29,29,36,36,35,35,36,36,37
29,29,36,36,35,35,36,36,37,37
29,36,36,35,35,36,36,37,37,29
36,36,35,35,36,36,37,37,29,29
36,35,35,36,36,37,37,29,29,29
35,35,36,36,37,37,29,29,29,29
35,36,36,37,37,29,29,29,29,36
36,36,37,37,29,29,29,29,36,36
36,37,37,29,29,29,29,36,36,29
37,37,29,29,29,29,36,36,29,29
37,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,36
29,29,36,36,29,29,36,36,36,36
29,36,36,29,29,36,36,36,36,29
36,36,29,29,36,36,36,36,29,29
36,29,29,36,36,36,36,29,29,36
29,29,36,36,36,36,29,29,36,36
29,36,36,36,36,29,29,36,36,35
36,36,36,36,29,29,36,36,35,35
36,36,36,29,29,36,36,35,35,29
36,36,29,29,36,36,35,35,29,29
36,29,29,36,36,35,35,29,29,36
29,29,36,36,35,35,29,29,36,36
29,36,36,35,35,29,29,36,36,29
36,36,35,35,29,29,36,36,29,29
36,35,35,29,29,36,36,29,29,29
35,35,29,29,36,36,29,29,29,29
35,29,29,36,36,29,29,29,29,36
29,29,36,36,29,29,29,29,36,36
29,36,36,29,29,29,29,36,36,29
36,36,29,29,29,29,36,36,29,29
36,29,29,29,29,36,36,29,29,36
29,29,29,29,36,36,29,29,36,36
29,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,36
36,36,29,29,36,36,29,29,36,36
36,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,36
36,36,29,29,36,36,29,29,36,36
36,29,29,36,36,29,29,36,36,29
29,29,36,36,29,29,36,36,29,29
29,36,36,29,29,36,36,29,29,29
36,36,29,29,36,36,29,29,29,29
36,29,29,36,36,29,29,29,29,29
29,29,36,36,29,29,29,29,29,29
29,36,36,29,29,29,29,29,29,29
36,36,29,29,29,29,29,29,29,29
36,29,29,29,29,29,29,29,29,37
29,29,29,29,29,29,29,29,37,37
29,29,29,29,29,29,29,37,37,29
29,29,29,29,29,29,37,37,29,29
29,29,29,29,29,37,37,29,29,29
29,29,29,29,37,37,29,29,29,29
29,29,29,37,37,29,29,29,29,36
29,29,37,37,29,29,29,29,36,36
29,37,37,29,29,29,29,36,36,29
37,37,29,29,29,29,36,36,29,29
37,29,29,29,29,36,36,29,29,29
29,29,29,29,36,36,29,29,29,29
29,29,29,36,36,29,29,29,29,29
29,29,36,36,29,29,29,29,29,29
29,36,36,29,29,29,29,29,29,29
36,36,29,29,29,29,29,29,29,29
36,29,29,29,29,29,29,29,29,36
29,29,29,29,29,29,29,29,36,36
29,29,29,29,29,29,29,36,36,29
29,29,29,29,29,29,36,36,29,29
29,29,29,29,29,36,36,29,29,37
29,29,29,29,36,36,29,29,37,37
29,29,29,36,36,29,29,37,37,29
29,29,36,36,29,29,37,37,29,29
29,36,36,29,29,37,37,29,29,29
36,36,29,29,37,37,29,29,29,29
36,29,29,37,37,29,29,29,29,29
29,29,37,37,29,29,29,29,29,29
29,37,37,29,29,29,29,29,29,29
37,37,29,29,29,29,29,29,29,29
37,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,36
29,29,29,29,29,29,29,29,36,36
29,29,29,29,29,29,29,36,36,37
29,29,29,29,29,29,36,36,37,37
29,29,29,29,29,36,36,37,37,36
29,29,29,29,36,36,37,37,36,36
29,29,29,36,36,37,37,36,36,29
29,29,36,36,37,37,36,36,29,29
29,36,36,37,37,36,36,29,29,36
36,36,37,37,36,36,29,29,36,36
36,37,37,36,36,29,29,36,36,29
37,37,36,36,29,29,36,36,29,29
37,36,36,29,29,36,36,29,29,36
36,36,29,29,36,36,29,29,36,36
36,29,29,36,36,29,29,36,36,36
29,29,36,36,29,29,36,36,36,36
29,36,36,29,29,36,36,36,36,36
36,36,29,29,36,36,36,36,36,36
36,29,29,36,36,36,36,36,36,29
29,29,36,36,36,36,36,36,29,29
29,36,36,36,36,36,36,29,29,36
36,36,36,36,36,36,29,29,36,36
36,36,36,36,36,29,29,36,36,36
36,36,36,36,29,29,36,36,36,36
36,36,36,29,29,36,36,36,36,29
36,36,29,29,36,36,36,36,29,29
36,29,29,36,36,36,36,29,29,29
29,29,36,36,36,36,29,29,29,29
29,36,36,36,36,29,29,29,29,37
36,36,36,36,29,29,29,29,37,37
36,36,36,29,29,29,29,37,37,36
36,36,29,29,29,29,37,37,36,36
36,29,29,29,29,37,37,36,36,29
29,29,29,29,37,37,36,36,29,29
29,29,29,37,37,36,36,29,29,36
29,29,37,37,36,36,29,29,36,36
29,37,37,36,36,29,29,36,36,29
37,37,36,36,29,29,36,36,29,29
37,36,36,29,29,36,36,29,29,29
36,36,29,29,36,36,29,29,29,29
36,29,29,36,36,29,29,29,29,29
29,29,36,36,29,29,29,29,29,29
29,36,36,29,29,29,29,29,29,29
36,36,29,29,29,29,29,29,29,29
36,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,30
29,29,29,29,29,29,29,29,30,30
29,29,29,29,29,29,29,30,30,29
29,29,29,29,29,29,30,30,29,29
29,29,29,29,29,30,30,29,29,30
29,29,29,29,30,30,29,29,30,30
29,29,29,30,30,29,29,30,30,29
29,29,30,30,29,29,30,30,29,29
29,30,30,29,29,30,30,29,29,29
30,30,29,29,30,30,29,29,29,29
30,29,29,30,30,29,29,29,29,29
29,29,30,30,29,29,29,29,29,29
29,30,30,29,29,29,29,29,29,30
30,30,29,29,29,29,29,29,30,30
30,29,29,29,29,29,29,30,30,30
29,29,29,29,29,29,30,30,30,30
29,29,29,29,29,30,30,30,30,29
29,29,29,29,30,30,30,30,29,29
29,29,29,30,30,30,30,29,29,30
29,29,30,30,30,30,29,29,30,30
29,30,30,30,30,29,29,30,30,37
30,30,30,30,29,29,30,30,37,37
30,30,30,29,29,30,30,37,37,30
30,30,29,29,30,30,37,37,30,30
30,29,29,30,30,37,37,30,30,37
29,29,30,30,37,37,30,30,37,37
29,30,30,37,37,30,30,37,37,29
30,30,37,37,30,30,37,37,29,29
30,37,37,30,30,37,37,29,29,29
37,37,30,30,37,37,29,29,29,29
37,30,30,37,37,29,29,29,29,37
30,30,37,37,29,29,29,29,37,37
30,37,37,29,29,29,29,37,37,29
37,37,29,29,29,29,37,37,29,29
37,29,29,29,29,37,37,29,29,29
29,29,29,29,37,37,29,29,29,29
29,29,29,37,37,29,29,29,29,37
29,29,37,37,29,29,29,29,37,37
29,37,37,29,29,29,29,37,37,29
37,37,29,29,29,29,37,37,29,29
37,29,29,29,29,37,37,29,29,29
29,29,29,29,37,37,29,29,29,29
29,29,29,37,37,29,29,29,29,29
29,29,37,37,29,29,29,29,29,29
29,37,37,29,29,29,29,29,29,37
37,37,29,29,29,29,29,29,37,37
37,29,29,29,29,29,29,37,37,29
29,29,29,29,29,29,37,37,29,29
29,29,29,29,29,37,37,29,29,37
29,29,29,29,37,37,29,29,37,37
29,29,29,37,37,29,29,37,37,29
29,29,37,37,29,29,37,37,29,29
29,37,37,29,29,37,37,29,29,30
37,37,29,29,37,37,29,29,30,30
37,29,29,37,37,29,29,30,30,37
29,29,37,37,29,29,30,30,37,37
29,37,37,29,29,30,30,37,37,29
37,37,29,29,30,30,37,37,29,29
37,29,29,30,30,37,37,29,29,29
29,29,30,30,37,37,29,29,29,29
29,30,30,37,37,29,29,29,29,37
30,30,37,37,29,29,29,29,37,37
30,37,37,29,29,29,29,37,37,29
37,37,29,29,29,29,37,37,29,29
37,29,29,29,29,37,37,29,29,37
29,29,29,29,37,37,29,29,37,37
29,29,29,37,37,29,29,37,37,29
29,29,37,37,29,29,37,37,29,29
29,37,37,29,29,37,37,29,29,30
37,37,29,29,37,37,29,29,30,30
37,29,29,37,37,29,29,30,30,29
29,29,37,37,29,29,30,30,29,29
29,37,37,29,29,30,30,29,29,29
37,37,29,29,30,30,29,29,29,29
37,29,29,30,30,29,29,29,29,29
29,29,30,30,29,29,29,29,29,29
29,30,30,29,29,29,29,29,29,29
30,30,29,29,29,29,29,29,29,29
30,29,29,29,29,29,29,29,29,37
29,29,29,29,29,29,29,29,37,37
29,29,29,29,29,29,29,37,37,29
29,29,29,29,29,29,37,37,29,29
29,29,29,29,29,37,37,29,29,30
29,29,29,29,37,37,29,29,30,30
29,29,29,37,37,29,29,30,30,29
29,29,37,37,29,29,30,30,29,29
40,40,39,39,40,40,39,39,40,40
40,39,39,40,40,39,39,40,40,39
39,39,40,40,39,39,40,40,39,39
39,40,40,39,39,40,40,39,39,39
40,40,39,39,40,40,39,39,39,39
40,39,39,40,40,39,39,39,39,39
39,39,40,40,39,39,39,39,39,39
39,40,40,39,39,39,39,39,39,39
40,40,39,39,39,39,39,39,39,38
40,39,39,39,39,39,39,39,38,38
39,39,39,39,39,39,39,38,38,39
39,39,39,39,39,39,38,38,39,39
39,39,39,39,39,38,38,39,39,39
39,39,39,39,38,38,39,39,39,39
39,39,39,38,38,39,39,39,39,39
39,39,38,38,39,39,39,39,39,39
39,38,38,39,39,39,39,39,39,38
38,38,39,39,39,39,39,39,38,38
38,39,39,39,39,39,39,38,38,39
39,39,39,39,39,39,38,38,39,39
39,39,39,39,39,38,38,39,39,38
39,39,39,39,38,38,39,39,38,38
39,39,39,38,38,39,39,38,38,38
39,39,38,38,39,39,38,38,38,38
39,38,38,39,39,38,38,38,38,38
38,38,39,39,38,38,38,38,38,38
38,39,39,38,38,38,38,38,38,39
39,39,38,38,38,38,38,38,39,39
39,38,38,38,38,38,38,39,39,39
38,38,38,38,38,38,39,39,39,39
38,38,38,38,38,39,39,39,39,38
38,38,38,38,39,39,39,39,38,38
38,38,38,39,39,39,39,38,38,39
38,38,39,39,39,39,38,38,39,39
38,39,39,39,39,38,38,39,39,25
39,39,39,39,38,38,39,39,25,25
39,39,39,38,38,39,39,25,25,38
39,39,38,38,39,39,25,25,38,38
39,38,38,39,39,25,25,38,38,25
38,38,39,39,25,25,38,38,25,25
38,39,39,25,25,38,38,25,25,39
39,39,25,25,38,38,25,25,39,39
39,25,25,38,38,25,25,39,39,38
25,25,38,38,25,25,39,39,38,38
25,38,38,25,25,39,39,38,38,39
38,38,25,25,39,39,38,38,39,39
38,25,25,39,39,38,38,39,39,25
25,25,39,39,38,38,39,39,25,25
25,39,39,38,38,39,39,25,25,39
39,39,38,38,39,39,25,25,39,39
39,38,38,39,39,25,25,39,39,26
38,38,39,39,25,25,39,39,26,26
38,39,39,25,25,39,39,26,26,38
39,39,25,25,39,39,26,26,38,38
39,25,25,39,39,26,26,38,38,38
25,25,39,39,26,26,38,38,38,38
25,39,39,26,26,38,38,38,38,38
39,39,26,26,38,38,38,38,38,38
39,26,26,38,38,38,38,38,38,38
26,26,38,38,38,38,38,38,38,38
26,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,39
38,38,38,38,38,38,38,38,39,39
38,38,38,38,38,38,38,39,39,38
38,38,38,38,38,38,39,39,38,38
38,38,38,38,38,39,39,38,38,26
38,38,38,38,39,39,38,38,26,26
38,38,38,39,39,38,38,26,26,37
38,38,39,39,38,38,26,26,37,37
38,39,39,38,38,26,26,37,37,26
39,39,38,38,26,26,37,37,26,26
39,38,38,26,26,37,37,26,26,38
38,38,26,26,37,37,26,26,38,38
38,26,26,37,37,26,26,38,38,26
26,26,37,37,26,26,38,38,26,26
26,37,37,26,26,38,38,26,26,37
37,37,26,26,38,38,26,26,37,37
37,26,26,38,38,26,26,37,37,38
26,26,38,38,26,26,37,37,38,38
26,38,38,26,26,37,37,38,38,26
38,38,26,26,37,37,38,38,26,26
38,26,26,37,37,38,38,26,26,37
26,26,37,37,38,38,26,26,37,37
